Date(UTC),UnixTimeStamp,eth_etherprice,eth_tx,eth_address,eth_supply,eth_marketcap,eth_hashrate,eth_difficulty,eth_blocks,eth_uncles,eth_blocksize,eth_blocktime,eth_gasprice,eth_gaslimit,eth_gasused,eth_ethersupply,eth_ens_register
2015-10-26,-1.3465476009,-0.5578782928,-0.7280966274,-0.6460283674,-1.3300298468,-0.5496506477,-0.5858671218,-0.4962902175,-0.7129248742,-0.3609553145,-0.570316034,0.4871034739,0.2885033259,-0.697717092,-0.6553778292,-0.7215565016,-0.5380999139
2015-10-27,-1.342203899,-0.5566028029,-0.7198061892,-0.6459209637,-1.3260774328,-0.5486385785,-0.5850122893,-0.4962886125,-0.2937776185,-0.2989162414,-0.5591686296,0.141137357,0.2690544754,-0.6977244538,-0.62442421,-0.3144401937,0.0745958958
2015-10-28,-1.3378601971,-0.555327313,-0.7142988296,-0.645831972,-1.3222941376,-0.5476258811,-0.5851167098,-0.4958006994,-0.6336630534,-0.1624302807,-0.5607292662,0.4226588051,0.2922088473,-0.697705313,-0.655559799,-0.6120971024,-0.2022783039
2015-10-29,-1.3335164951,-0.5539537085,-0.7094970392,-0.6456938815,-1.3183444832,-0.5465345842,-0.584044573,-0.4954893338,-0.3770697014,0.178784621,-0.5593915777,0.1886229025,0.2477542119,-0.6977016321,-0.6480517561,-0.3192971584,-0.5380999139
2015-10-30,-1.3291727932,-0.5536593647,-0.7084680841,-0.6453962197,-1.3143636884,-0.5462980307,-0.5828283512,-0.4948649976,-0.2776565703,-0.0941873004,-0.5667488646,0.0733008635,0.2780787195,-0.6977281348,-0.6463362354,-0.2644884838,-0.2022783039
2015-10-31,-1.3248290912,-0.5562103445,-0.7122311199,-0.6451936869,-1.310379461,-0.5483177509,-0.5823700899,-0.4942807859,-0.4160289014,0.8053792588,-0.5598374739,0.1920147271,0.2732260135,-0.6977023683,-0.6375458666,-0.2584468936,-0.5380999139
2015-11-01,-1.3204853893,-0.5545423962,-0.7185224453,-0.6449328493,-1.3063331545,-0.5469919132,-0.582330086,-0.4943000456,-0.3770697014,1.2458566775,-0.5663029684,0.1547046557,0.2181551501,-0.6977244538,-0.633764377,-0.149184932,-0.5380999139
2015-11-02,-1.3161416874,-0.555327313,-0.7220208926,-0.6447809497,-1.3024370312,-0.5476118684,-0.5829620432,-0.4944460985,-0.557088074,0.6626893908,-0.5671947607,0.3242958895,0.2623934586,-0.6976869084,-0.6572820614,-0.4135143757,0.0745958958
2015-11-03,-1.3117979854,-0.5552291984,-0.7137794523,-0.6446004091,-1.2984731976,-0.5475311759,-0.583577922,-0.4950190754,-0.4751394118,0.9232534976,-0.5527031351,0.2530675713,0.2333339857,-0.6977259262,-0.6491195777,-0.2943410472,-0.5380999139
2015-11-04,-1.3074542835,-0.5567009175,-0.7173268975,-0.6444561813,-1.2944934797,-0.5486972017,-0.582685683,-0.4943610347,-0.4214025842,0.7743597223,-0.5709848782,0.2395002726,0.2455255069,-0.6976324308,-0.6596412917,-0.2663838846,-0.4862976443
2015-11-05,-1.3031105816,-0.5560141153,-0.7128092946,-0.6443503119,-1.2905747863,-0.5481491665,-0.583068526,-0.4946194361,-0.4509578394,0.3028627671,-0.5596145258,0.2598512206,0.2592318013,-0.6977126749,-0.6560496036,-0.3737899329,0.0299387668
2015-11-06,-1.2987668796,-0.5556216568,-0.7090462589,-0.6442720606,-1.2866373144,-0.547834663,-0.5827175444,-0.4946033863,-0.3985644325,0.1601728991,-0.5598374739,0.1614883051,0.2444555685,-0.6977281348,-0.6350123231,-0.3407388805,-0.2022783039
2015-11-07,-1.2944231777,-0.5557197714,-0.6785303907,-0.6439928109,-1.2828013407,-0.547910049,-0.5835195339,-0.4946707954,-0.6941169845,0.7805636296,-0.516808493,0.402307857,0.2400449613,-0.6976913255,-0.5849080833,-0.5193804108,0.0745958958
2015-11-08,-1.2900794757,-0.5550329692,-0.6646443967,-0.6436659966,-1.2788829838,-0.5473611335,-0.5829335722,-0.494415604,-0.5611183361,0.9046417757,-0.5145790121,0.3175122401,0.2486658047,-0.6977016321,-0.5865049082,-0.3743822457,-0.4862976443
2015-11-09,-1.2857357738,-0.5549348546,-0.7109375763,-0.6435115398,-1.2749975846,-0.5472802408,-0.5828491814,-0.49434338,-0.557088074,0.5262034301,-0.5656341241,0.3107285908,0.2395661825,-0.6977259262,-0.6537383445,-0.4323894092,-0.2022783039
2015-11-10,-1.2813920719,-0.5560141153,-0.7064101739,-0.6434199909,-1.2710569718,-0.5481363872,-0.5827592455,-0.4943337501,-0.518128874,0.9294574049,-0.5549326159,0.2835939934,0.245418167,-0.6977229815,-0.6392084803,-0.3352106281,0.0299387668
2015-11-11,-1.2770483699,-0.5574858343,-0.6861642575,-0.643333045,-1.2670614368,-0.5493056277,-0.5830908799,-0.4944733832,-0.5517143912,1.7235575399,-0.5081135175,0.3378631882,0.2513537648,-0.6977237176,-0.6151258092,-0.2385451846,0.0299387668
2015-11-12,-1.272704668,-0.5561122299,-0.6928573654,-0.6432747401,-1.2630374762,-0.5482092894,-0.5826824252,-0.4943562198,-0.483199936,1.6677223742,-0.5460146924,0.256459396,0.3704070531,-0.6974491209,-0.6081737581,-0.1885144997,0.0745958958
2015-11-13,-1.268360966,-0.5560141153,-0.7089580627,-0.643204672,-1.2589904518,-0.5481284866,-0.5821939664,-0.4941572026,-0.4294631083,1.5932754865,-0.5607292662,0.1852310778,0.2325257927,-0.6977259262,-0.6406854139,-0.1479213314,-0.2022783039
2015-11-14,-1.2640172641,-0.5562103445,-0.7156217719,-0.6431525045,-1.2549186587,-0.5482822448,-0.5820883211,-0.4940881886,-0.4187157428,1.7918005203,-0.5317460148,0.1886229025,0.2266920244,-0.6976824913,-0.625392742,-0.1043271119,-0.4862976443
2015-11-15,-1.2596735622,-0.5558178861,-0.7160235543,-0.6430977797,-1.2508809675,-0.5479666939,-0.5812048701,-0.4935312615,-0.3273631358,0.84880661,-0.5631816952,0.1479210064,0.2325866862,-0.6976898532,-0.6512644543,-0.1643481388,0.0745958958
2015-11-16,-1.2553298602,-0.5557197714,-0.7133580707,-0.6430404977,-1.2469473769,-0.547885791,-0.5814545192,-0.493423728,-0.5369367636,0.9480691268,-0.5665259165,0.3005531167,0.3285310094,-0.6976596696,-0.6593983565,-0.3475702211,0.0745958958
2015-11-17,-1.2509861583,-0.5550329692,-0.7162685436,-0.642970941,-1.2429565759,-0.5473349969,-0.5813967177,-0.493702994,-0.3703525979,0.5634268739,-0.5709848782,0.1547046557,0.3200160406,-0.6977060492,-0.6613833956,-0.2468770509,-0.5380999139
2015-11-18,-1.2466424564,-0.5550329692,-0.7140342412,-0.6429111018,-1.2390435362,-0.5473321502,-0.5808346263,-0.4930658181,-0.4885736188,0.402125284,-0.5683095012,0.2462839219,0.2688731335,-0.6977266624,-0.6569581037,-0.3837407874,0.0745958958
2015-11-19,-1.2422987544,-0.5554254276,-0.699305484,-0.6428415451,-1.2352293697,-0.5476427968,-0.5804137384,-0.4926533389,-0.6202288465,0.1353572699,-0.5442311077,0.3242958895,0.2799467511,-0.6977259262,-0.6385215917,-0.557762278,-0.4862976443
2015-11-20,-1.2379550525,-0.5558178861,-0.7240788028,-0.6427811944,-1.231620959,-0.5479538031,-0.5834659457,-0.49398868,-0.9641445434,-0.1314107442,-0.5593915777,0.6838293051,0.2848142735,-0.697705313,-0.6530629829,-0.9199023032,-0.5380999139
2015-11-21,-1.2336113505,-0.555327313,-0.7194338055,-0.6427218666,-1.2277753829,-0.5475591813,-0.5831581779,-0.4945889415,-0.5423104464,-0.0135365054,-0.5553785121,0.3005531167,0.2784806974,-0.6977281348,-0.6559838914,-0.5024797532,-0.5380999139
2015-11-22,-1.2292676486,-0.5551310838,-0.7168761171,-0.6424927386,-1.2239001694,-0.5473995711,-0.5831482608,-0.49469808,-0.5235025567,0.2160080649,-0.5589456815,0.276810344,0.2739632641,-0.6977273986,-0.6558599618,-0.4503167423,-0.2022783039
2015-11-23,-1.2249239467,-0.5557197714,-0.7053420205,-0.642417556,-1.2199842132,-0.5478675483,-0.5828813934,-0.4946451157,-0.4697657291,0.3649018402,-0.5484671214,0.1920147271,0.3076501583,-0.6977097301,-0.6495682837,-0.3786074101,0.0299387668
2015-11-24,-1.2205802447,-0.5557197714,-0.7161999466,-0.6423060607,-1.2161291692,-0.5478649401,-0.5831954443,-0.494486223,-0.5879867499,0.3711057475,-0.5562703045,0.381956909,0.3519146141,-0.6977288709,-0.6535117044,-0.4858160207,-0.4862976443
2015-11-25,-1.2162365428,-0.5563084591,-0.7167291235,-0.6422544046,-1.2123281499,-0.5483335002,-0.5837208522,-0.4947237596,-0.669935412,0.2470276014,-0.5609522143,0.4362261038,0.2820782846,-0.6977229815,-0.6490370556,-0.5809019634,0.0745958958
2015-11-26,-1.2118928408,-0.5563084591,-0.7149652005,-0.6421735961,-1.2085175731,-0.5483310884,-0.5836208369,-0.4947542542,-0.669935412,0.3835135621,-0.5660800203,0.4328342791,0.2775034026,-0.6977237176,-0.6613417958,-0.5640802809,0.0299387668
2015-11-27,-1.2075491389,-0.5562103445,-0.7212271272,-0.6421403521,-1.2045133781,-0.5482499752,-0.5829714548,-0.4947991935,-0.3555749703,0.6440776689,-0.5647423318,0.141137357,0.2677846485,-0.6977288709,-0.6611095093,-0.2233030028,-0.5380999139
2015-11-28,-1.203205437,-0.5557197714,-0.7194828034,-0.6421055737,-1.2006066652,-0.5478544379,-0.5828967965,-0.4943963442,-0.5785828051,0.910845683,-0.5683095012,0.2971612921,0.2834895897,-0.6977156196,-0.6412201282,-0.3948762674,-0.5380999139
2015-11-29,-1.198861735,-0.5562103445,-0.7191300188,-0.6420626122,-1.1966798726,-0.5482449602,-0.5826314528,-0.4943963442,-0.522159136,0.7805636296,-0.567863605,0.256459396,0.2653014421,-0.6977288709,-0.6614333102,-0.359534939,-0.5380999139
2015-11-30,-1.1945180331,-0.5560141153,-0.698227531,-0.6420043073,-1.1927518685,-0.5480851167,-0.5824937615,-0.4943000456,-0.4818565153,0.5696307812,-0.5482441733,0.2259329739,0.2997528109,-0.6975860512,-0.6219567486,-0.357402613,-0.5380999139
2015-12-01,-1.1901743312,-0.5563084591,-0.7197081935,-0.641950094,-1.1887970764,-0.5483186067,-0.582496381,-0.4941523877,-0.4845433567,0.8798261465,-0.5520342908,0.2835939934,0.2931251221,-0.6977229815,-0.6499715673,-0.3102545169,-0.5380999139
2015-12-02,-1.1858306292,-0.5567009175,-0.7225696686,-0.6418994608,-1.1850628027,-0.5486311245,-0.5833928481,-0.4942406614,-0.8257722122,0.4765721717,-0.5582768372,0.6024255129,0.2702113964,-0.6977008959,-0.6541471223,-0.6983773287,-0.5380999139
2015-12-03,-1.1814869273,-0.5567009175,-0.7179736692,-0.6418472933,-1.181033278,-0.5486286914,-0.582697821,-0.4946098062,-0.3139289289,0.6999128346,-0.5674177088,0.1275700583,0.2697714115,-0.6977281348,-0.656291764,-0.1787215953,-0.5380999139
2015-12-04,-1.1771432253,-0.5566028029,-0.718689038,-0.6417603474,-1.1772024644,-0.5485476007,-0.5827219422,-0.4942165868,-0.5785828051,0.0485025676,-0.5616210586,0.3412550129,0.2762901075,-0.6977296071,-0.6512911495,-0.5284625399,-0.5380999139
2015-12-05,-1.1727995234,-0.5564065737,-0.7198061892,-0.6416872106,-1.1733856505,-0.5483876577,-0.5820093684,-0.4936853393,-0.5812696464,-0.0755755784,-0.5547096678,0.3344713635,0.285646612,-0.6977281348,-0.6499323796,-0.5531027509,0.0299387668
2015-12-06,-1.1684558215,-0.5566028029,-0.6970809811,-0.6415496315,-1.1696156595,-0.5485429644,-0.5830393651,-0.4941860922,-0.7062077707,0.178784621,-0.5453458482,0.4531852271,0.2760075482,-0.6977207729,-0.6328025615,-0.6355132004,-0.5380999139
2015-12-07,-1.1641121195,-0.5568971467,-0.7163077419,-0.6414749603,-1.1657791697,-0.5487772017,-0.583208512,-0.4945135076,-0.6282893706,0.4269409132,-0.5680865531,0.3717814349,0.2775498068,-0.6977259262,-0.6604566992,-0.5184721979,0.0745958958
2015-12-08,-1.1597684176,-0.5568971467,-0.720658752,-0.6414135868,-1.1620010346,-0.5487749754,-0.5836195604,-0.4946740053,-0.7088946121,0.2470276014,-0.5689783455,0.4430097531,0.2730504722,-0.6977281348,-0.6616029884,-0.6211792315,-0.5380999139
2015-12-09,-1.1554247156,-0.5569952613,-0.7176796821,-0.641354259,-1.1579340651,-0.5488514965,-0.5832093016,-0.4949917908,-0.3098986668,1.1031668094,-0.5671947607,0.1275700583,0.2912167486,-0.6977222453,-0.6598854354,-0.1128169282,-0.5380999139
2015-12-10,-1.1510810137,-0.5566028029,-0.7133384715,-0.6412790764,-1.1539886735,-0.5485334147,-0.5824349049,-0.4943128854,-0.3958775911,0.2656393233,-0.5580538892,0.2123656752,0.2949650897,-0.6977310795,-0.6550186361,-0.3267997868,-0.5380999139
2015-12-11,-1.1467373118,-0.5560141153,-0.7068609542,-0.6412120769,-1.1501085466,-0.5480571959,-0.5820756296,-0.4938522569,-0.5060380877,0.1849885284,-0.5437852116,0.286985818,0.3547220545,-0.6977229815,-0.6425117066,-0.4416689759,0.0745958958
2015-12-12,-1.1423936098,-0.555327313,-0.705880997,-0.6409962465,-1.1462020357,-0.5475016168,-0.5819637788,-0.4938763316,-0.4872301981,0.3835135621,-0.5366508727,0.2496757466,0.3783979601,-0.6976927979,-0.6266229881,-0.395231655,-0.5380999139
2015-12-13,-1.1380499079,-0.5557197714,-0.7135148638,-0.6408960031,-1.1421949016,-0.5478149178,-0.580410049,-0.4931910063,-0.2131723771,-0.1562263734,-0.552480187,0.0699090388,0.3273131539,-0.6977200367,-0.6319972463,-0.218130138,0.0299387668
2015-12-14,-1.133706206,-0.5551310838,-0.6339031384,-0.6408141716,-1.1383598926,-0.5473379627,-0.5811408889,-0.4930240886,-0.5906735913,0.1911924357,-0.3502662715,0.3514304869,0.2662445695,-0.6976788104,-0.4238927315,-0.521078374,-0.2022783039
2015-12-15,-1.129362504,-0.5550329692,-0.5795351113,-0.6407522866,-1.1344809549,-0.5472560806,-0.5804730784,-0.492714328,-0.4952907222,0.1291533626,-0.3319845283,0.2802021687,0.4364366852,-0.6656275592,-0.3226400081,-0.4437618143,0.0299387668
2015-12-16,-1.1250188021,-0.5567990321,-0.6853116947,-0.6406806841,-1.1306820221,-0.5486774038,-0.5811622947,-0.4930465583,-0.613511743,-0.106595115,-0.4697664465,0.3548223116,0.2782356121,-0.6976994236,-0.5340115199,-0.5845743026,-0.5380999139
2015-12-17,-1.1206751001,-0.5556216568,-0.6920929988,-0.6404924719,-1.1268219526,-0.5477253728,-0.5804808039,-0.4927705022,-0.5087249291,-0.02594432,-0.5061069847,0.2632430453,0.2975888756,-0.6977097301,-0.5784649873,-0.4769708167,0.0299387668
2015-12-18,-1.1163313982,-0.5558178861,-0.6977767507,-0.6403513127,-1.1229922607,-0.5478810977,-0.5806126881,-0.4926966733,-0.5624617568,-0.0631677638,-0.5052151924,0.3310795388,0.2967334505,-0.6976935341,-0.579250805,-0.5304369157,-0.2022783039
2015-12-19,-1.1119876963,-0.5558178861,-0.6950132713,-0.6402889162,-1.1191592709,-0.5478785322,-0.5806464939,-0.4927945769,-0.5382801843,-0.1438185588,-0.5159167006,0.2734185193,0.2757672677,-0.697708994,-0.5911220816,-0.5246322506,-0.5380999139
2015-12-20,-1.1076439943,-0.5546405108,-0.689476513,-0.640214245,-1.1153633893,-0.546925263,-0.581100505,-0.4930818678,-0.6605314672,0.1415611772,-0.4949595804,0.3344713635,0.2656956563,-0.6976677676,-0.5691077209,-0.589944605,-0.4862976443
2015-12-21,-1.1033002924,-0.5560141153,-0.6680742471,-0.6401221847,-1.1115643892,-0.548031959,-0.5812934779,-0.4931252022,-0.6215722672,-0.0383521346,-0.4795761623,0.3582141362,0.2679611391,-0.6977156196,-0.5527530482,-0.58445584,-0.5380999139
2015-12-22,-1.0989565904,-0.5561122299,-0.5802308809,-0.6400577424,-1.1076337826,-0.548108669,-0.580221175,-0.4927608724,-0.4160289014,0.197396343,-0.2849424819,0.1852310778,0.2709135366,-0.6968182111,-0.4801253159,-0.352822061,-0.5380999139
2015-12-23,-1.0946128885,-0.5564065737,-0.5634442136,-0.6400019948,-1.1036995862,-0.5483440585,-0.5808457018,-0.4930947076,-0.4388670532,0.3959213767,-0.3966394737,0.2191493245,0.3082738552,-0.6752759892,-0.4126598597,-0.3465040581,-0.2022783039
2015-12-24,-1.0902691866,-0.5563084591,-0.6540510591,-0.6399482929,-1.0998677406,-0.5482623209,-0.5810173243,-0.4930353235,-0.5651485981,-0.0135365054,-0.4528223918,0.3242958895,0.2555997383,-0.6977082578,-0.5275810447,-0.526646114,-0.2022783039
2015-12-25,-1.0859254846,-0.5560141153,-0.6929847598,-0.6398894766,-1.0960190908,-0.5480217807,-0.580939626,-0.493072238,-0.4818565153,-0.3299357779,-0.5085594137,0.2496757466,0.2695133574,-0.6977119387,-0.598224658,-0.4970699633,-0.2022783039
2015-12-26,-1.0815817827,-0.5565046883,-0.6811762752,-0.6398173626,-1.0922053954,-0.5484162629,-0.58130704,-0.4932166859,-0.5839564878,-0.1190029296,-0.5014250749,0.3378631882,0.2718093601,-0.6977104663,-0.5820408694,-0.5585915159,-0.2022783039
2015-12-27,-1.0772380808,-0.5559160007,-0.5719992402,-0.6397437144,-1.0883495438,-0.5479373351,-0.5809371504,-0.4930032239,-0.5651485981,0.2718432306,-0.389728083,0.2971612921,0.5134073289,-0.6276860983,-0.4443001664,-0.4843944701,-0.4862976443
2015-12-28,-1.0728943788,-0.5563084591,-0.6650853775,-0.6396475625,-1.084464369,-0.5482525717,-0.5807105451,-0.4930947076,-0.4805130946,0.0919299188,-0.4646386405,0.1920147271,0.2613930932,-0.6977288709,-0.5629962746,-0.4327842844,-0.5380999139
2015-12-29,-1.0685506769,-0.5559160007,-0.6749829455,-0.6395595937,-1.0806361803,-0.5479322286,-0.5811625345,-0.4929775443,-0.6148551637,0.2408236941,-0.4733336159,0.3717814349,0.2727824538,-0.6977281348,-0.5754990914,-0.5330825794,-0.5380999139
2015-12-30,-1.0642069749,-0.5557197714,-0.5729791974,-0.6394823653,-1.0767972002,-0.5477706712,-0.5812037965,-0.4931813764,-0.5517143912,-0.02594432,-0.392180512,0.3209040648,0.3275907991,-0.6834999029,-0.4357644,-0.5140890834,-0.5380999139
2015-12-31,-1.059863273,-0.5556216568,-0.6853410935,-0.6393631983,-1.0729329801,-0.5476885207,-0.5810162544,-0.4930770529,-0.5355933429,0.1539689918,-0.5052151924,0.3005531167,0.3449148463,-0.6977303433,-0.6078672614,-0.469665626,-0.5380999139
2016-01-01,-1.0555195711,-0.5554254276,-0.705606609,-0.639294153,-1.0691901585,-0.5475268346,-0.5814747149,-0.493070633,-0.7438235501,0.0609103823,-0.5435622635,0.4565770518,0.29146714,-0.6977244538,-0.6383885536,-0.6833325844,0.0299387668
2016-01-02,-1.0511758691,-0.555327313,-0.6964832072,-0.6392179475,-1.0652581833,-0.5474444966,-0.5817128568,-0.4937126239,-0.4617052049,0.5013878009,-0.5281788454,0.2225411492,0.2653430055,-0.6977273986,-0.6238965955,-0.3504133224,-0.5380999139
2016-01-03,-1.0468321672,-0.555327313,-0.6955620474,-0.6391412305,-1.0612842986,-0.5474416923,-0.581073318,-0.4934478027,-0.409311798,0.6502815762,-0.5279558973,0.1445291817,0.265689494,-0.6977288709,-0.6236636116,-0.2766506393,-0.4862976443
2016-01-04,-1.0424884652,-0.5555235422,-0.6934453397,-0.6390399642,-1.0573470511,-0.5475982128,-0.5811202468,-0.4934124932,-0.4603617842,0.5696307812,-0.5221592471,0.1784474284,0.2784519884,-0.6977273986,-0.6173161163,-0.3411337557,-0.5380999139
2016-01-05,-1.0381447633,-0.5556216568,-0.6252795148,-0.6389463695,-1.0533496989,-0.5476751286,-0.5809328597,-0.4934574325,-0.4200591635,0.9852925707,-0.4296357907,0.130961883,0.3342266509,-0.6810160174,-0.4876231192,-0.2353466957,-0.5380999139
2016-01-06,-1.0338010614,-0.555327313,-0.6189685902,-0.6388103247,-1.0493830384,-0.5474332938,-0.580912664,-0.4932696502,-0.4684223084,0.9356613122,-0.394632941,0.1852310778,0.2726996212,-0.6886428856,-0.4558453741,-0.28936562,0.0745958958
2016-01-07,-1.0294573594,-0.5554254276,-0.5699609292,-0.6386967836,-1.0455030013,-0.5475102914,-0.5817547165,-0.4936115103,-0.6148551637,0.830194888,-0.3953017852,0.3073367661,0.2644273461,-0.694411625,-0.4592836386,-0.4418269259,-0.2022783039
2016-01-08,-1.0251136575,-0.5550329692,-0.6792849578,-0.6385898913,-1.0414830342,-0.5471884244,-0.5808137112,-0.4934638524,-0.352888129,0.8115831661,-0.5000873864,0.0665172141,0.274094348,-0.6977178282,-0.6017394239,-0.1955432778,0.0299387668
2016-01-09,-1.0207699556,-0.5550329692,-0.6707201316,-0.6384195797,-1.0375206364,-0.5471855417,-0.5808895316,-0.4932536004,-0.4563315222,0.7991753515,-0.4713270831,0.1716637791,0.2644911988,-0.6976721848,-0.5552056351,-0.2968682483,-0.5380999139
2016-01-10,-1.0164262536,-0.55483674,-0.6851549016,-0.6382830235,-1.0336024366,-0.5470230468,-0.5810250056,-0.4934076782,-0.4643920463,0.3649018402,-0.5081135175,0.1716637791,0.2613307452,-0.6977038407,-0.6003526004,-0.3746586583,-0.5380999139
2016-01-11,-1.0120825517,-0.5542480524,-0.6795397466,-0.6381157806,-1.029724845,-0.546541067,-0.5798760596,-0.4926196344,-0.4455841566,-0.2182654465,-0.5049922443,0.1445291817,0.2766590667,-0.6977075216,-0.6020931448,-0.4461310654,0.0299387668
2016-01-12,-1.0077388497,-0.5537574793,-0.6798435334,-0.6379388201,-1.0260058274,-0.5461387576,-0.5805887846,-0.4925201258,-0.683369619,-0.5904998847,-0.4969661132,0.3887405583,0.287407776,-0.6976125538,-0.6040748577,-0.7252288407,-0.5380999139
2016-01-13,-1.0033951478,-0.5536593647,-0.613177043,-0.6378222103,-1.0221956993,-0.5460557202,-0.5810943659,-0.4931717466,-0.5866433292,-0.1376146515,-0.4236161923,0.286985818,0.355828211,-0.6732227715,-0.4987367347,-0.5648700312,-0.5380999139
2016-01-14,-0.9990514459,-0.5535612501,-0.681891644,-0.6377071349,-1.0183304472,-0.5459725813,-0.5802383934,-0.4927688973,-0.4684223084,-0.2306732611,-0.504100452,0.1954065518,0.3006904141,-0.6976824913,-0.6006319265,-0.4678492001,-0.4862976443
2016-01-15,-0.9947077439,-0.5530706771,-0.6895157113,-0.6374999991,-1.0144826948,-0.5455695557,-0.5795491106,-0.4923499982,-0.4764828325,-0.3795670364,-0.5165855449,0.1784474284,0.3431056607,-0.6975912045,-0.6159109735,-0.498649464,0.0745958958
2016-01-16,-0.990364042,-0.5528744479,-0.6817838487,-0.6373542369,-1.0106743167,-0.5454062529,-0.579293909,-0.4920193728,-0.5275328188,-0.4974412752,-0.5252805203,0.2395002726,0.2988593818,-0.6976552525,-0.6142637308,-0.5679500576,0.0745958958
2016-01-17,-0.98602034,-0.5523838749,-0.6907700565,-0.6372125663,-1.0068549227,-0.5450027791,-0.5796444884,-0.4922344398,-0.5409670257,-0.2803045195,-0.5431163673,0.2293247986,0.2681729288,-0.697649363,-0.6324286903,-0.5485616864,0.0299387668
2016-01-18,-0.9816766381,-0.550617812,-0.6597152119,-0.6370100335,-1.0030326122,-0.5435584448,-0.5786434717,-0.4916149186,-0.4926038808,-0.5656842555,-0.5052151924,0.2123656752,0.2767612823,-0.6976486269,-0.5811903561,-0.5434283091,-0.4862976443
2016-01-19,-0.9773329362,-0.5523838749,-0.6547762274,-0.6368468821,-0.9992860213,-0.544995786,-0.5787577354,-0.4914784955,-0.6269459499,-0.6091116066,-0.494067788,0.286985818,0.2734864075,-0.697429244,-0.5646490018,-0.6766986814,-0.5380999139
2016-01-20,-0.9729892342,-0.5498328951,-0.6823130256,-0.6366162198,-0.9954748612,-0.5429096757,-0.5787619229,-0.4916791177,-0.5382801843,-0.3981787583,-0.527064105,0.2157574999,0.3093352849,-0.6977097301,-0.6277368626,-0.5630536054,0.0299387668
2016-01-21,-0.9686455323,-0.5497347805,-0.6810978786,-0.6363988551,-0.9917531962,-0.5428254066,-0.5787027342,-0.4913838018,-0.6390367362,-0.8014327331,-0.5304083263,0.3005531167,0.3995457339,-0.6976839637,-0.628837803,-0.7205693137,-0.2022783039
2016-01-22,-0.9643018304,-0.5499310097,-0.6505820105,-0.6361835362,-0.9879833174,-0.5429814911,-0.5778317533,-0.4909039136,-0.5799262257,-0.6215194213,-0.511903635,0.2462839219,0.3180236727,-0.6943453684,-0.5852963324,-0.635710638,-0.5380999139
2016-01-23,-0.9599581284,-0.5450252794,-0.6782462031,-0.6358812713,-0.9842831231,-0.5389683495,-0.5778501154,-0.4906439073,-0.6860564603,-0.758005382,-0.5388803536,0.3514304869,0.3053480479,-0.697597094,-0.6326239992,-0.7583588681,-0.2022783039
2016-01-24,-0.9556144265,-0.5442403626,-0.6608715614,-0.635507404,-0.9803713847,-0.5383209254,-0.5766757164,-0.490525139,-0.3636354945,-0.2803045195,-0.51948387,0.1038272856,0.3685830886,-0.6977229815,-0.6132715736,-0.3860310634,-0.5380999139
2016-01-25,-0.9512707245,-0.540413893,-0.6185080103,-0.635088018,-0.976681623,-0.5351860727,-0.5775271251,-0.4902089584,-0.7491972328,-0.4912373679,-0.443235624,0.4158751557,0.3282445207,-0.6976265413,-0.5554045761,-0.7767205639,-0.5380999139
2016-01-26,-0.9469270226,-0.5423761851,-0.6244857494,-0.6346179988,-0.9728063198,-0.5367843425,-0.5755658483,-0.4897579598,-0.3851302255,-0.6029076993,-0.4670910694,0.0970436362,0.3686555717,-0.6976898532,-0.5656027439,-0.4501587922,-0.4862976443
2016-01-27,-0.9425833207,-0.5411006952,-0.6025739058,-0.6342124218,-0.9690585847,-0.535734306,-0.575971606,-0.4894225196,-0.6121683223,-0.6649467724,-0.3917346158,0.2971612921,0.3637335855,-0.6975624933,-0.5054953701,-0.674684818,0.0299387668
2016-01-28,-0.9382396187,-0.5401195492,-0.6219966581,-0.6336979068,-0.9652442388,-0.5349243955,-0.5768362154,-0.4900179661,-0.5100683498,-0.5594803482,-0.4233932443,0.2971612921,0.3177487393,-0.697641265,-0.549474866,-0.5574463779,0.0745958958
2016-01-29,-0.9338959168,-0.5411006952,-0.6256224998,-0.6332028267,-0.9614879334,-0.5357209774,-0.5762571749,-0.489321406,-0.6148551637,-0.5284608117,-0.4492552224,0.402307857,0.3788050496,-0.697653044,-0.5677479021,-0.6596005863,-0.5380999139
